Date,JPY=X,^TNX,^VIX,^SOX,CL=F,HG=F,NG=F,GC=F,^GSPC,^IXIC,000001.SS,^GDAXI,ZIM
2021-06-08,109.27400207519533,1.527999997138977,17.06999969482422,3171.219970703125,70.05000305175781,4.563000202178955,3.128000020980835,1892.199951171875,4227.259765625,13924.91015625,3580.110107421875,15640.599609375,10.58938694000244
2021-06-09,109.46900177001952,1.4889999628067017,17.889999389648438,3158.47998046875,69.95999908447266,4.536499977111816,3.128999948501587,1893.199951171875,4219.5498046875,13911.75,3591.39990234375,15581.1396484375,10.691936492919922
2021-06-10,109.61000061035156,1.4589999914169312,16.100000381469727,3196.2099609375,70.29000091552734,4.489999771118164,3.1489999294281006,1894.199951171875,4239.18017578125,14020.330078125,3610.860107421875,15571.2197265625,10.955634117126465
2021-06-11,109.40899658203124,1.462000012397766,15.649999618530272,3210.06005859375,70.91000366210938,4.541500091552734,3.2960000038146973,1877.4000244140625,4247.43994140625,14069.419921875,3589.75,15693.26953125,11.363386154174805
2021-06-14,109.70899963378906,1.5010000467300415,16.389999389648438,3255.340087890625,70.87999725341797,4.5320000648498535,3.351999998092652,1864.0,4255.14990234375,14174.1396484375,,15673.6396484375,10.960515975952148
2021-06-15,110.04100036621094,1.4989999532699585,17.020000457763672,3225.97998046875,72.12000274658203,4.340000152587891,3.240000009536743,1854.5,4246.58984375,14072.8603515625,3556.56005859375,15729.51953125,10.340339660644531
2021-06-16,110.08399963378906,1.569000005722046,18.14999961853028,3201.010009765625,72.1500015258789,4.392499923706055,3.250999927520752,1859.5,4223.7001953125,14039.6796875,3518.330078125,15710.5703125,11.01667308807373
2021-06-17,110.7699966430664,1.5110000371932983,17.75,3231.7099609375,71.04000091552734,4.184500217437744,3.253000020980835,1773.800048828125,4221.85986328125,14161.349609375,3525.60009765625,15727.669921875,10.462422370910645
2021-06-18,110.3249969482422,1.4500000476837158,20.700000762939453,3152.81005859375,71.63999938964844,4.162499904632568,3.2149999141693115,1767.9000244140625,4166.4501953125,14030.3798828125,3525.10009765625,15448.0400390625,10.337898254394531
2021-06-21,110.20099639892578,1.4839999675750732,17.889999389648438,3171.989990234375,73.66000366210938,4.1875,3.190999984741211,1781.800048828125,4224.7900390625,14141.48046875,3529.179931640625,15603.240234375,10.62601089477539
